,GEO_ID,GISJOIN,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,state,county,tract,block group,percent_bipoc,per capita income,Temperature (Degrees C)__count,Temperature (Degrees C)__nodata_count,Temperature (Degrees C)__sum,Temperature (Degrees C)__mean,Urban Nature Supply (m2/person)__count,Urban Nature Supply (m2/person)__nodata_count,Urban Nature Supply (m2/person)__sum,Urban Nature Supply (m2/person)__mean,Total Carbon (Mg)__count,Total Carbon (Mg)__nodata_count,Total Carbon (Mg)__sum,Total Carbon (Mg)__mean,Aboveground Carbon (Mg)__count,Aboveground Carbon (Mg)__nodata_count,Aboveground Carbon (Mg)__sum,Aboveground Carbon (Mg)__mean,Belowground Carbon (Mg)__count,Belowground Carbon (Mg)__nodata_count,Belowground Carbon (Mg)__sum,Belowground Carbon (Mg)__mean,Soil Carbon (Mg)__count,Soil Carbon (Mg)__nodata_count,Soil Carbon (Mg)__sum,Soil Carbon (Mg)__mean,Dead Carbon (Mg)__count,Dead Carbon (Mg)__nodata_count,Dead Carbon (Mg)__sum,Dead Carbon (Mg)__mean,percent_bipoc_q_bins,temperature_q_bins,bivariate_bipoc_temperature,bivariate_bipoc_temperature_colors,per_capita_income_q_bins,bivariate_income_temperature,bivariate_income_temperature_colors
291,480291315072,G48002901315072,48,029,131507,2,480291315072,Block Group 2,G5030,S,410665.0,0.0,+29.4660849,-098.3796984,3706.20484165,410665.121605,48,029,131507,2,0.866504854368932,25359.0,457.0,0.0,19731.64377593994,43.176463404682586,445.0,0.0,25701.46940612793,57.75611102500658,444.0,0.0,10433.466373443604,23.498798138386494,444.0,0.0,1789.6207647323608,4.0306773980458575,444.0,0.0,10.413268566131592,0.02345330758137746,444.0,0.0,8538.126304626465,19.230014199609155,444.0,0.0,95.30628514289856,0.21465379536688864,1,2,12,#b36600,1,12,#b36600
292,480291315073,G48002901315073,48,029,131507,3,480291315073,Block Group 3,G5030,S,664686.0,0.0,+29.4647019,-098.3646055,3345.66685294,664683.413538,48,029,131507,3,0.8499776085982982,17792.0,764.0,0.0,32932.497718811035,43.10536350629717,742.0,0.0,14694.286505699158,19.8036206276269,731.0,0.0,14991.1669921875,20.507752383293433,731.0,0.0,2692.36572265625,3.6831268435790014,731.0,0.0,0.0,0.0,731.0,0.0,12147.39892578125,16.61750879039843,731.0,0.0,151.40102005004883,0.20711493850895873,1,1,11,#b3b3b3,2,21,#376387
293,480291316012,G48002901316012,48,029,131601,2,480291316012,Block Group 2,G5030,S,27694032.0,451172.0,+29.4891542,-098.2618144,30120.6263387,28145199.3301,48,029,131601,2,0.6469042535720151,48092.0,31300.0,0.0,1240457.2243209444,39.631221224311325,31302.0,0.0,80967006.61893797,2586.6400427748376,31288.0,0.0,498043.31640625,15.918029800762273,31288.0,0.0,170632.69604492188,5.453614677989066,31288.0,0.0,6658.163665771484,0.21280246950177334,31288.0,0.0,302632.0390625,9.67246353434224,31288.0,0.0,18120.41717529297,0.5791491042985479,0,0,00,#f3f3f3,0,00,#f3f3f3
294,480291316061,G48002901316061,48,029,131606,1,480291316061,Block Group 1,G5030,S,7512468.0,89209.0,+29.4757975,-098.3054866,14943.7472289,7601676.40332,48,029,131606,1,0.8343666961913198,24240.0,8455.0,0.0,345444.29887694225,40.856806490472174,8447.0,0.0,20475685.464611053,2424.0186414834916,8452.0,0.0,156979.03121948242,18.573004166999812,8452.0,0.0,47608.428018569946,5.632800286153567,8452.0,0.0,1194.8791007995605,0.14137234983430674,8452.0,0.0,103524.68642425537,12.248543116925624,8452.0,0.0,4651.03535091877,0.5502881390107395,1,0,10,#b4d3e1,1,10,#b4d3e1
295,480291316062,G48002901316062,48,029,131606,2,480291316062,Block Group 2,G5030,S,2529674.0,31823.0,+29.5022960,-098.2934978,8268.85066264,2561497.98255,48,029,131606,2,0.7752691906912123,39555.0,2842.0,0.0,118049.76454162598,41.537566693042216,2848.0,0.0,873538.7681598663,306.7200730898407,2847.0,0.0,52038.6806640625,18.27842664701879,2847.0,0.0,15508.29736328125,5.447241785486916,2847.0,0.0,323.93146324157715,0.1137799308892087,2847.0,0.0,34665.462646484375,12.17613721337702,2847.0,0.0,1540.9901428222656,0.5412680515708695,1,0,10,#b4d3e1,0,00,#f3f3f3
296,480291316081,G48002901316081,48,029,131608,1,480291316081,Block Group 1,G5030,S,1363662.0,2923.0,+29.5146870,-098.3126101,6497.74859068,1366586.10027,48,029,131608,1,0.764153627311522,17087.0,1524.0,0.0,64999.41431808472,42.650534329451915,1515.0,0.0,125905.66475105286,83.10604934062894,1516.0,0.0,30740.404296875,20.277311541474276,1516.0,0.0,6549.99267578125,4.320575643655178,1516.0,0.0,72.0187292098999,0.04750575805402368,1516.0,0.0,23660.1201171875,15.60693939128463,1516.0,0.0,458.2755889892578,0.30229260487418064,1,1,11,#b3b3b3,2,21,#376387
297,480291316082,G48002901316082,48,029,131608,2,480291316082,Block Group 2,G5030,S,3540704.0,11376.0,+29.5189335,-098.3012387,8823.38038445,3552083.31378,48,029,131608,2,0.6926419466975666,32241.0,3953.0,0.0,167510.2343711853,42.375470369639594,3956.0,0.0,387833.55257320404,98.03679286481396,3958.0,0.0,72675.73754882812,18.361732579289573,3958.0,0.0,21216.223083496094,5.360339333879761,3958.0,0.0,607.5560836791992,0.1535007791003535,3958.0,0.0,49099.41455078125,12.405107263966965,3958.0,0.0,1752.5445251464844,0.4427853777530279,1,0,10,#b4d3e1,1,10,#b4d3e1
298,480291316091,G48002901316091,48,029,131609,1,480291316091,Block Group 1,G5030,S,2650996.0,96015.0,+29.5087660,-098.3206730,12579.3724767,2747009.04259,48,029,131609,1,0.8136569313039901,47780.0,3052.0,0.0,130641.18523579843,42.80510656480945,3063.0,0.0,348667.38792037964,113.83199083264108,3060.0,0.0,58500.68359375,19.117870455473856,3060.0,0.0,19357.235107421875,6.325893825954861,3060.0,0.0,250.7072811126709,0.08193048402374865,3060.0,0.0,36911.5615234375,12.062601805044935,3060.0,0.0,1981.1813659667969,0.6474448908388225,1,1,11,#b3b3b3,0,01,#f3e6b3
299,480291316092,G48002901316092,48,029,131609,2,480291316092,Block Group 2,G5030,S,689433.0,0.0,+29.5010169,-098.3331145,3995.83193771,689432.156039,48,029,131609,2,0.711139896373057,37171.0,764.0,0.0,32878.45089258414,43.03462158715201,765.0,0.0,58251.973163604736,76.14637014850292,769.0,0.0,13182.30517578125,17.142139370326724,769.0,0.0,3063.5050048828125,3.9837516318372073,769.0,0.0,0.0,0.0,769.0,0.0,9887.1884765625,12.857202180185306,769.0,0.0,231.61243438720703,0.301186520659567,1,1,11,#b3b3b3,0,01,#f3e6b3
300,480291316093,G48002901316093,48,029,131609,3,480291316093,Block Group 3,G5030,S,1429924.0,4397.0,+29.5013699,-098.3234809,5831.64277434,1434319.86835,48,029,131609,3,0.686087666757419,29313.0,1600.0,0.0,68810.9832049309,43.006864503081815,1593.0,0.0,75493.5010547638,47.39077279018443,1588.0,0.0,30254.0068359375,19.051641584343514,1588.0,0.0,5734.731689453125,3.611291995877283,1588.0,0.0,161.5406265258789,0.10172583534375246,1588.0,0.0,23999.4736328125,15.113018660461272,1588.0,0.0,358.2602233886719,0.22560467467800496,1,1,11,#b3b3b3,1,11,#b3b3b3
301,480291316101,G48002901316101,48,029,131610,1,480291316101,Block Group 1,G5030,S,972883.0,0.0,+29.4928883,-098.3216652,4491.7950565,972883.214916,48,029,131610,1,0.8172703751617076,22790.0,1082.0,0.0,46337.490768408905,42.825777050285495,1082.0,0.0,44227.141704559326,40.87536201900122,1083.0,0.0,14683.73681640625,13.558390412194136,1083.0,0.0,3268.6150817871094,3.0181118022041638,1083.0,0.0,37.870582580566406,0.034968220295998526,1083.0,0.0,11143.1982421875,10.28919505280471,1083.0,0.0,234.05316925048828,0.21611557640857643,1,1,11,#b3b3b3,1,11,#b3b3b3
302,480291316102,G48002901316102,48,029,131610,2,480291316102,Block Group 2,G5030,S,853316.0,0.0,+29.4971940,-098.3138497,4412.52451926,853316.752859,48,029,131610,2,0.8859315589353612,25662.0,945.0,0.0,40229.06097883202,42.57043489823494,949.0,0.0,107435.11321353912,113.2087599721171,949.0,0.0,18792.274932861328,19.802186441371262,949.0,0.0,3457.177707672119,3.6429691334795775,949.0,0.0,9.260606288909912,0.009758278492002014,949.0,0.0,15126.994750976562,15.939931244443164,949.0,0.0,198.84198808670044,0.2095279115771343,2,1,21,#376387,1,11,#b3b3b3
303,480291316121,G48002901316121,48,029,131612,1,480291316121,Block Group 1,G5030,S,2078575.0,45782.0,+29.4648030,-098.3211920,7033.63785867,2124353.10306,48,029,131612,1,0.8124137931034483,26035.0,2365.0,0.0,97909.68714523315,41.39944488170535,2362.0,0.0,942390.8582038879,398.98004157658255,2357.0,0.0,41458.08984375,17.58934656077641,2357.0,0.0,10756.58203125,4.563675023865083,2357.0,0.0,323.9819622039795,0.13745522367585045,2357.0,0.0,29524.061767578125,12.526118696469293,2357.0,0.0,853.4623336791992,0.3620968747047939,1,0,10,#b4d3e1,1,10,#b4d3e1
304,480291316141,G48002901316141,48,029,131614,1,480291316141,Block Group 1,G5030,S,2265415.0,75952.0,+29.4740565,-098.3377320,8463.6892489,2341365.34496,48,029,131614,1,0.7530312699425654,22112.0,2597.0,0.0,109767.11005010971,42.26688873704648,2602.0,0.0,580256.4824790955,223.00402862378766,2598.0,0.0,49609.054443359375,19.09509408905288,2598.0,0.0,10938.843505859375,4.210486337898143,2598.0,0.0,146.22890257835388,0.056285181900829054,2598.0,0.0,37729.518798828125,14.522524556900741,2598.0,0.0,794.4680595397949,0.30579986895296185,1,0,10,#b4d3e1,1,10,#b4d3e1
305,480291316142,G48002901316142,48,029,131614,2,480291316142,Block Group 2,G5030,S,305070.0,0.0,+29.4682982,-098.3482799,2345.72099051,305069.726345,48,029,131614,2,0.8478260869565217,28994.0,335.0,0.0,14268.30765914917,42.59196316163931,340.0,0.0,61892.05641937256,182.0354600569781,340.0,0.0,4719.5341796875,13.880982881433823,340.0,0.0,1011.6868286132812,2.9755494959214155,340.0,0.0,0.0,0.0,340.0,0.0,3635.609375,10.69296875,340.0,0.0,72.2379150390625,0.21246445599724265,1,1,11,#b3b3b3,1,11,#b3b3b3
306,480291316151,G48002901316151,48,029,131615,1,480291316151,Block Group 1,G5030,S,3649938.0,12179.0,+29.4823971,-098.3605218,11222.2740849,3662116.05796,48,029,131615,1,0.619804400977995,29673.0,4080.0,0.0,175782.86876532357,43.08403646208911,4078.0,0.0,336412.10415267944,82.49438552051973,4060.0,0.0,57745.01281738281,14.222909560931727,4060.0,0.0,15052.750930786133,3.707574120883284,4060.0,0.0,669.4461307525635,0.16488820954496639,4060.0,0.0,40803.92254638672,10.05022722817407,4060.0,0.0,1218.893982887268,0.3002201928293764,0,1,01,#f3e6b3,1,11,#b3b3b3
307,480291316152,G48002901316152,48,029,131615,2,480291316152,Block Group 2,G5030,S,1121422.0,0.0,+29.4703269,-098.3533113,4805.94743425,1121420.18941,48,029,131615,2,0.8999746771334515,32987.0,1231.0,0.0,52955.02021775147,43.0178880729094,1259.0,0.0,67312.75762367249,53.465256253909835,1255.0,0.0,23826.820068359375,18.985513998692728,1255.0,0.0,4592.175491333008,3.659103977157775,1255.0,0.0,7.881843566894531,0.006280353439756599,1255.0,0.0,18941.316650390625,15.09268258995269,1255.0,0.0,285.4455728530884,0.22744667159608636,2,1,21,#376387,0,01,#f3e6b3
308,480291316153,G48002901316153,48,029,131615,3,480291316153,Block Group 3,G5030,S,5170313.0,174897.0,+29.4586680,-098.3480347,10358.7131732,5345211.79655,48,029,131615,3,0.8104065725721508,31965.0,5943.0,0.0,247209.12162399292,41.596688814402306,5942.0,0.0,2806608.8128681183,472.3340311121034,5947.0,0.0,116692.77526855469,19.622124645796987,5947.0,0.0,28348.160522460938,4.7668001551136605,5947.0,0.0,685.2273416519165,0.1152223544059049,5947.0,0.0,85414.97425842285,14.362699555813494,5947.0,0.0,2244.4212188720703,0.3774039379303969,1,0,10,#b4d3e1,1,10,#b4d3e1
309,480291316154,G48002901316154,48,029,131615,4,480291316154,Block Group 4,G5030,S,619648.0,0.0,+29.4764352,-098.3548088,3604.59434113,619646.650905,48,029,131615,4,0.8484251968503937,18831.0,683.0,0.0,29525.37153996556,43.22894808194079,688.0,0.0,18062.337378501892,26.25339735247368,694.0,0.0,12269.925598144531,17.68000806649068,694.0,0.0,2379.016746520996,3.4279780209236255,694.0,0.0,7.849441051483154,0.01131043379176247,694.0,0.0,9734.371948242188,14.026472547899406,694.0,0.0,148.68782138824463,0.21424758125107296,1,2,12,#b36600,2,22,#000000
310,480291316161,G48002901316161,48,029,131616,1,480291316161,Block Group 1,G5030,S,3159663.0,60340.0,+29.4795445,-098.3221794,9516.08672631,3219999.81247,48,029,131616,1,0.7672651933701657,29350.0,3582.0,0.0,149807.8306826956,41.82239829220983,3578.0,0.0,1738415.6788520813,485.86240325659065,3579.0,0.0,72682.12158203125,20.30794120760862,3579.0,0.0,16364.163818359375,4.57227265112025,3579.0,0.0,317.85518074035645,0.08881117092493894,3579.0,0.0,54846.1494140625,15.324434035781643,3579.0,0.0,1153.9583282470703,0.3224247913515145,1,0,10,#b4d3e1,1,10,#b4d3e1
311,480291316162,G48002901316162,48,029,131616,2,480291316162,Block Group 2,G5030,S,1863256.0,39888.0,+29.4823386,-098.3347617,8869.365057,1903143.93431,48,029,131616,2,0.7057425742574257,24053.0,2119.0,0.0,90145.52765108872,42.54154207224574,2116.0,0.0,527910.2923355103,249.48501528143206,2119.0,0.0,42026.48986816406,19.833171245004277,2119.0,0.0,9606.58773803711,4.533547776327093,2119.0,0.0,230.7527370452881,0.10889699718984808,2119.0,0.0,31451.649291992188,14.842684894757992,2119.0,0.0,737.5011558532715,0.34804207449422914,1,1,11,#b3b3b3,1,11,#b3b3b3
312,480291316163,G48002901316163,48,029,131616,3,480291316163,Block Group 3,G5030,S,936117.0,6150.0,+29.4929734,-098.3393289,6165.56573332,942266.290952,48,029,131616,3,0.7822506861848124,36043.0,1043.0,0.0,44804.15018237011,42.95699921607873,1043.0,0.0,144812.00806427002,138.84181022461172,1050.0,0.0,18104.47314453125,17.242355375744047,1050.0,0.0,3895.6107177734375,3.710105445498512,1050.0,0.0,11.833486318588257,0.011269986970084054,1050.0,0.0,13908.61474609375,13.246299758184524,1050.0,0.0,288.41534423828125,0.2746812802269345,1,1,11,#b3b3b3,0,01,#f3e6b3
313,480291317001,G48002901317001,48,029,131700,1,480291317001,Block Group 1,G5030,S,11739861.0,109695.0,+29.5295330,-098.2784252,19852.6450054,11849556.5934,48,029,131700,1,0.3133441383036196,30241.0,13186.0,0.0,558644.9849030415,42.36652395745802,13184.0,0.0,12063134.056562424,914.9828622999411,13191.0,0.0,245940.5087890625,18.644568932534494,13191.0,0.0,78461.48425292969,5.948107365092085,13191.0,0.0,2558.736898422241,0.1939759607628111,13191.0,0.0,157569.4051513672,11.94522061643296,13191.0,0.0,7350.881103515625,0.5572648854154821,0,0,00,#f3f3f3,1,10,#b4d3e1
314,480291318021,G48002901318021,48,029,131802,1,480291318021,Block Group 1,G5030,S,30606130.0,284707.0,+29.4104152,-098.3292394,28972.0501171,30890857.2212,48,029,131802,1,0.5854865310610226,44628.0,34361.0,0.0,1360003.8805815196,39.57986905449549,34275.0,0.0,347974387.0662365,10152.425589095157,34297.0,0.0,532632.9325866699,15.530015237095663,34297.0,0.0,174638.24240875244,5.091939306900092,34297.0,0.0,9688.390508651733,0.2824850718328639,34297.0,0.0,331143.3246765137,9.655168809998358,34297.0,0.0,17162.970311164856,0.5004219118629867,0,0,00,#f3f3f3,0,00,#f3f3f3
315,480291318022,G48002901318022,48,029,131802,2,480291318022,Block Group 2,G5030,S,56110424.0,578169.0,+29.4436970,-098.2720648,32750.0649935,56688605.4832,48,029,131802,2,0.3956100051046453,37697.0,62954.0,0.0,2554428.106774338,40.57610488252276,62963.0,0.0,895598448.1787314,14224.202280366746,62959.0,0.0,868950.8747558594,13.80185318629361,62959.0,0.0,247966.34895324707,3.9385369677607183,62959.0,0.0,23981.71174621582,0.38090998500954304,62959.0,0.0,575036.0784606934,9.133500825310017,62959.0,0.0,21966.800534248352,0.3489064396551462,0,0,00,#f3f3f3,0,00,#f3f3f3
316,480291318023,G48002901318023,48,029,131802,3,480291318023,Block Group 3,G5030,S,37782158.0,516554.0,+29.3901886,-098.2726396,27945.4800613,38298717.727,48,029,131802,3,0.47076239822353816,25304.0,42494.0,0.0,1595647.9347212445,37.549958458164554,42513.0,0.0,436127617.7133012,10258.688347406704,42494.0,0.0,654566.041015625,15.403728550280627,42494.0,0.0,212380.6650390625,4.997897704124406,42494.0,0.0,12768.913330078125,0.3004874412876671,42494.0,0.0,408461.265625,9.612210326752011,42494.0,0.0,20955.205688476562,0.4931332820745649,0,0,00,#f3f3f3,1,10,#b4d3e1
317,480291401001,G48002901401001,48,029,140100,1,480291401001,Block Group 1,G5030,S,307512.0,0.0,+29.4052810,-098.4835040,2197.34447314,307513.053749,48,029,140100,1,0.6936671575846833,28264.0,342.0,0.0,14884.70934677124,43.52254194962351,344.0,0.0,11372.467407226562,33.0594982768214,340.0,0.0,7635.2568359375,22.456637752757352,340.0,0.0,1417.447509765625,4.168963264016544,340.0,0.0,3.2523741722106934,0.00956580638885498,340.0,0.0,6133.46923828125,18.039615406709558,340.0,0.0,81.08800506591797,0.23849413254681756,1,2,12,#b36600,1,12,#b36600
318,480291401002,G48002901401002,48,029,140100,2,480291401002,Block Group 2,G5030,S,671830.0,0.0,+29.4068655,-098.4766198,3565.10378249,671827.827707,48,029,140100,2,0.9725806451612903,21659.0,734.0,0.0,31953.604846954346,43.53352158985606,737.0,0.0,12918.644510269165,17.528689973228175,736.0,0.0,14621.632568359375,19.866348598314367,736.0,0.0,2830.115936279297,3.8452662177707837,736.0,0.0,39.99078857898712,0.05433531056927598,736.0,0.0,11586.945190429688,15.74313205221425,736.0,0.0,164.58119773864746,0.22361575779707535,2,2,22,#000000,1,12,#b36600
319,480291402001,G48002901402001,48,029,140200,1,480291402001,Block Group 1,G5030,S,696653.0,0.0,+29.3974209,-098.4763630,3741.39946,696653.916265,48,029,140200,1,0.932258064516129,14325.0,785.0,0.0,34118.95900726318,43.46364204746902,757.0,0.0,16797.453271865845,22.189502340641802,760.0,0.0,18000.398803710938,23.684735268040708,760.0,0.0,3500.2845458984375,4.605637560392681,760.0,0.0,6.230282545089722,0.008197740190907528,760.0,0.0,14283.258178710938,18.79376076146176,760.0,0.0,210.62566757202148,0.2771390362789756,2,2,22,#000000,2,22,#000000
320,480291402002,G48002901402002,48,029,140200,2,480291402002,Block Group 2,G5030,S,304225.0,0.0,+29.3992195,-098.4844874,2815.33177374,304226.950768,48,029,140200,2,0.7159763313609467,31208.0,338.0,0.0,14704.470111846924,43.50434944333409,336.0,0.0,12303.106834411621,36.616389388129825,337.0,0.0,7347.64453125,21.80309949925816,337.0,0.0,1297.5404968261719,3.8502685365761775,337.0,0.0,0.8019552826881409,0.0023796892661369167,337.0,0.0,5980.492279052734,17.746267890364198,337.0,0.0,68.80950546264648,0.20418250879123587,1,2,12,#b36600,1,12,#b36600
321,480291402003,G48002901402003,48,029,140200,3,480291402003,Block Group 3,G5030,S,535002.0,0.0,+29.3927298,-098.4836162,3752.22792472,535000.13892,48,029,140200,3,0.9008438818565401,12692.0,594.0,0.0,25788.159786224365,43.41441041451913,592.0,0.0,32382.374361038208,54.69995669094292,588.0,0.0,11642.78369140625,19.800652536405188,588.0,0.0,2926.837890625,4.977615460246598,588.0,0.0,11.502555251121521,0.019562168794424354,588.0,0.0,8510.165283203125,14.473070209529125,588.0,0.0,194.27799224853516,0.33040474872199854,2,2,22,#000000,2,22,#000000
322,480291402004,G48002901402004,48,029,140200,4,480291402004,Block Group 4,G5030,S,380684.0,0.0,+29.3964399,-098.4833662,3578.41244356,380682.514792,48,029,140200,4,0.9474747474747475,20367.0,423.0,0.0,18389.80249786377,43.47471039684106,425.0,0.0,13155.984008789062,30.955256491268383,422.0,0.0,9981.75390625,23.653445275473935,422.0,0.0,1789.80029296875,4.241232921726896,422.0,0.0,2.7379889488220215,0.006488125471142231,422.0,0.0,8092.47900390625,19.176490530583532,422.0,0.0,96.73629760742188,0.22923293271900919,2,2,22,#000000,2,22,#000000
323,480291403001,G48002901403001,48,029,140300,1,480291403001,Block Group 1,G5030,S,390029.0,0.0,+29.3873801,-098.4764256,2533.8488752,390028.232523,48,029,140300,1,0.9702833448514168,17691.0,439.0,0.0,19034.19129562378,43.358066732628195,424.0,0.0,18058.189979553223,42.59007070649345,427.0,0.0,9990.1171875,23.39605898711944,427.0,0.0,1922.72900390625,4.502878229288641,427.0,0.0,0.7102283835411072,0.0016632983221103212,427.0,0.0,7950.1015625,18.618504830210775,427.0,0.0,116.57620239257812,0.27301218358917595,2,2,22,#000000,2,22,#000000
324,480291403002,G48002901403002,48,029,140300,2,480291403002,Block Group 2,G5030,S,518478.0,0.0,+29.3869285,-098.4822425,3266.39731233,518475.089096,48,029,140300,2,0.9794007490636704,19946.0,576.0,0.0,24949.040378570557,43.314306212796104,577.0,0.0,40142.7678565979,69.57152141524766,575.0,0.0,12375.5087890625,21.52262398097826,575.0,0.0,2353.673324584961,4.093344912321672,575.0,0.0,11.087520718574524,0.019282644727955694,575.0,0.0,9871.892333984375,17.168508406929348,575.0,0.0,138.8558177947998,0.24148837877356488,2,2,22,#000000,2,22,#000000
325,480291403003,G48002901403003,48,029,140300,3,480291403003,Block Group 3,G5030,S,650236.0,10051.0,+29.3830553,-098.4869483,3916.54141381,660285.965392,48,029,140300,3,0.9607142857142857,12137.0,735.0,0.0,31779.110706329346,43.236885314733804,734.0,0.0,94981.74034500122,129.40291600136405,727.0,0.0,13672.14794921875,18.806255776091817,727.0,0.0,2965.5516357421875,4.07916318534001,727.0,0.0,297.3600769042969,0.4090234895519902,727.0,0.0,10192.943115234375,14.020554491381533,727.0,0.0,216.29474258422852,0.2975168398682648,2,2,22,#000000,2,22,#000000
326,480291404001,G48002901404001,48,029,140400,1,480291404001,Block Group 1,G5030,S,438611.0,0.0,+29.3993880,-098.4645273,2657.13910171,438611.154384,48,029,140400,1,0.9562130177514793,42011.0,483.0,0.0,20935.07599258423,43.343842634749954,483.0,0.0,18667.088144302368,38.64821561967364,483.0,0.0,10350.747741699219,21.43011954803151,483.0,0.0,2055.6607360839844,4.2560263687039015,483.0,0.0,12.999728202819824,0.026914551144554502,483.0,0.0,8156.451080322266,16.88706227809993,483.0,0.0,125.6359748840332,0.2601158900290543,2,2,22,#000000,0,02,#f3b300
327,480291404002,G48002901404002,48,029,140400,2,480291404002,Block Group 2,G5030,S,376539.0,0.0,+29.3936285,-098.4645132,2456.87200694,376539.53964,48,029,140400,2,0.8788819875776397,24424.0,414.0,0.0,17938.88011932373,43.33062830754524,416.0,0.0,13485.104137420654,32.4161157149535,420.0,0.0,10153.35791015625,24.174661690848215,420.0,0.0,1756.431884765625,4.181980678013393,420.0,0.0,0.0,0.0,420.0,0.0,8306.7080078125,19.77787620907738,420.0,0.0,90.21798324584961,0.21480472201392764,1,2,12,#b36600,1,12,#b36600
328,480291404003,G48002901404003,48,029,140400,3,480291404003,Block Group 3,G5030,S,390876.0,0.0,+29.3942097,-098.4706425,2520.21503052,390877.226185,48,029,140400,3,0.923155737704918,19853.0,414.0,0.0,17969.994049072266,43.405782727227695,437.0,0.0,7903.559203147888,18.085947833290362,456.0,0.0,10556.5478515625,23.150324235882675,456.0,0.0,1789.506591796875,3.924356560958059,456.0,0.0,0.0,0.0,456.0,0.0,8678.5390625,19.03188390899123,456.0,0.0,88.5025691986084,0.19408458157589561,2,2,22,#000000,2,22,#000000
329,480291404004,G48002901404004,48,029,140400,4,480291404004,Block Group 4,G5030,S,310085.0,0.0,+29.3999596,-098.4706436,2229.87627742,310084.380566,48,029,140400,4,0.9163934426229509,19654.0,342.0,0.0,14853.857467651367,43.43233177675838,361.0,0.0,9104.268184661865,25.219579458897133,361.0,0.0,5846.28173828125,16.19468625562673,361.0,0.0,1390.2510681152344,3.8511109920089597,361.0,0.0,14.448060989379883,0.040022329610470586,361.0,0.0,4339.764404296875,12.021508045143698,361.0,0.0,101.81838798522949,0.2820453960809681,2,2,22,#000000,2,22,#000000
330,480291405001,G48002901405001,48,029,140500,1,480291405001,Block Group 1,G5030,S,372680.0,0.0,+29.3991859,-098.4521868,2999.69415015,372680.1217,48,029,140500,1,0.923841059602649,20176.0,418.0,0.0,18008.404499053955,43.082307414004674,402.0,0.0,40666.32011413574,101.16000028391976,402.0,0.0,9027.705200195312,22.45697810993859,402.0,0.0,1820.4852752685547,4.528570336488942,402.0,0.0,10.888818144798279,0.02708661230049323,402.0,0.0,7080.781311035156,17.613883858296408,402.0,0.0,115.55043029785156,0.2874388813379392,2,1,21,#376387,2,21,#376387
331,480291405002,G48002901405002,48,029,140500,2,480291405002,Block Group 2,G5030,S,364851.0,0.0,+29.3935109,-098.4513713,2409.16755949,364852.416007,48,029,140500,2,0.7068466730954677,22617.0,414.0,0.0,17841.274253845215,43.09486534745221,393.0,0.0,26236.683235168457,66.7600082319808,394.0,0.0,10672.00341796875,27.086303091291242,394.0,0.0,1917.1702880859375,4.865914436766339,394.0,0.0,0.0,0.0,394.0,0.0,8649.239013671875,21.952383283431153,394.0,0.0,105.59315872192383,0.2680029409185884,1,1,11,#b3b3b3,1,11,#b3b3b3
332,480291405003,G48002901405003,48,029,140500,3,480291405003,Block Group 3,G5030,S,416634.0,0.0,+29.3938224,-098.4576904,2747.51982972,416635.303756,48,029,140500,3,0.9220963172804533,20793.0,468.0,0.0,20225.067863464355,43.21595697321443,472.0,0.0,32166.33765411377,68.14902045363087,472.0,0.0,9881.932373046875,20.936297400523042,472.0,0.0,1964.1482543945312,4.1613310474460405,472.0,0.0,0.0,0.0,472.0,0.0,7791.605224609375,16.507638187731725,472.0,0.0,126.17810440063477,0.2673264923742262,2,2,22,#000000,2,22,#000000
333,480291405004,G48002901405004,48,029,140500,4,480291405004,Block Group 4,G5030,S,377980.0,0.0,+29.3993046,-098.4582960,2692.7999284,377979.381059,48,029,140500,4,0.9932279909706546,19709.0,429.0,0.0,18545.841548919678,43.23039988093165,418.0,0.0,30817.18882751465,73.72533212324079,418.0,0.0,7678.580078125,18.369808799342106,418.0,0.0,1645.0321044921875,3.9354835035698263,418.0,0.0,19.856374740600586,0.04750328885311145,418.0,0.0,5904.649871826172,14.12595663116309,418.0,0.0,109.04284286499023,0.2608680451315556,2,2,22,#000000,2,22,#000000
334,480291406001,G48002901406001,48,029,140600,1,480291406001,Block Group 1,G5030,S,817293.0,0.0,+29.3948971,-098.4424843,4063.6969757,817291.049907,48,029,140600,1,0.9363738738738738,14155.0,907.0,0.0,38688.84558105469,42.65583856786625,937.0,0.0,109719.15369033813,117.0962152511613,920.0,0.0,20333.72314453125,22.10187298318614,920.0,0.0,3788.236328125,4.117648182744565,920.0,0.0,17.78668114542961,0.01933334907111914,920.0,0.0,16302.718017578125,17.72034567128057,920.0,0.0,224.9811248779297,0.2445447009542714,2,1,21,#376387,2,21,#376387
